CONTIG	START	END	LOG2_COPY_RATIO
chr20	48699410	48699701	0.952522343
chr20	48700415	48700914	1.060050563
chr20	48700915	48701041	0.40074216
chr20	48712914	48713413	1.068140151
chr20	48713414	48713607	1.206864993
chr20	48729383	48729882	-0.410986638
chr20	48731771	48732270	1.053733239
chr20	48732271	48732744	0.691899499
chr20	48741040	48741539	0.959804801
chr20	48741540	48741966	0.971021471
chr20	48744261	48744760	1.004987991
chr20	48744761	48744974	1.191508774
chr20	48745832	48746331	1.170453113
chr20	48746332	48746477	1.011284438
chr20	48747142	48747641	1.170447122
chr20	48747642	48747734	1.497141386
chr20	48759788	48760287	1.12727476
chr20	48807971	48808470	1.193544415
chr20	48808471	48808970	1.31623424
chr20	49126607	49127106	1.297692918
chr20	49127107	49127377	0.85679406
chr20	49177649	49178148	0.876187704
chr20	49181255	49181754	1.114812522
chr20	49184666	49185165	0.935913788
chr20	49190803	49191302	1.124142801
chr20	49191303	49191441	1.323681779
chr20	49194706	49195205	0.992049305
chr20	49195206	49195416	0.924136065
chr20	49195454	49195953	1.017207397
chr20	49195954	49196052	0.720232883
chr20	49196053	49196552	0.792745866
chr20	49197551	49198050	1.263172489
chr20	49198051	49198247	1.581651029
chr20	49198978	49199477	0.959907093
chr20	49199478	49199977	2.024590573
chr20	49202072	49202530	1.270879449
chr20	49202531	49203030	1.380505032
chr20	49203531	49204030	2.231301157
chr20	49204104	49204603	5.167833627
chr20	49205972	49206471	2.546322714
chr20	49208630	49209129	3.349666447
chr20	49209328	49209827	1.235070302
chr20	49210839	49211338	#NUM!
chr20	49211655	49212154	1.597772238
chr20	49212426	49212925	2.175458065
chr20	49213866	49214365	1.10863861
chr20	49218358	49218857	1.168440113
chr20	49218858	49219357	0.96070522
chr20	49220931	49221430	0.966797694
chr20	49224675	49225110	0.961492166
chr20	49225111	49225361	0.949536869
chr20	49225362	49225660	1.221283618
chr20	49225661	49226001	0.972920655
chr20	49226002	49226501	0.96093243
chr20	49227139	49227580	1.038490269
chr20	49227581	49227991	1.220707401
chr20	49232288	49232787	1.158134579
chr20	49236272	49236771	0.920256018
chr20	49236772	49236919	1.25322489
chr20	49247024	49247523	1.381120715
chr20	49354143	49354642	0.857821312
chr20	49354643	49354866	0.96776158
chr20	49365945	49366444	0.917799183
chr20	49366445	49366944	0.974863861
chr20	49366945	49367444	0.859976032
chr20	49434497	49434996	0.711734081
chr20	49446565	49447064	0.976780873
chr20	49458052	49458551	1.107995829
chr20	49492283	49492782	0.857486707
chr20	49492783	49492826	1.41310871
chr20	49492827	49493326	1.162513906
chr20	49493327	49493826	1.318448824
chr20	49507204	49507703	1.416161719
chr20	49507704	49508203	1.12497123
chr20	49508204	49508703	0.956054408
chr20	49508704	49509203	0.971678309
chr20	49509204	49509703	0.867128779
chr20	49509704	49510203	0.99452207
chr20	49510204	49510703	1.028821297
chr20	49510704	49511203	1.030296245
chr20	49518303	49518802	0.992281073
chr20	49520175	49520674	0.994281596
chr20	49551141	49551640	1.082192409
chr20	49551641	49552023	0.936160023
chr20	49552434	49552933	1.035489688
chr20	49557151	49557566	1.094687625
chr20	49558317	49558816	0.943388098
chr20	49562023	49562341	0.93711451
chr20	49562342	49562710	1.161993247
chr20	49564915	49565414	0.940119083
chr20	49571472	49571971	0.974163585
chr20	49574649	49575148	1.354403678
chr20	49575149	49575227	1.351445789
chr20	49575228	49575727	1.056834222
chr20	49575728	49576227	0.821617636
chr20	49576228	49576727	0.939475262
chr20	49576728	49577227	1.015691483
chr20	49619942	49620441	1.514889514
chr20	49620442	49620941	1.104910812
chr20	49620942	49621441	1.147414217
chr20	49625851	49626350	1.224039034
chr20	49626351	49626850	0.753735919
chr20	49626851	49627151	1.235907867
chr20	50007249	50007748	1.002938543
chr20	50007749	50008238	0.97163554
chr20	50014929	50015428	0.996358714
chr20	50048353	50048852	0.852759171
chr20	50048853	50049352	1.112289559
chr20	50051474	50051973	1.08100163
chr20	50051974	50052046	1.274867752
chr20	50052047	50052546	0.871027017
chr20	50070834	50071333	0.996832202
chr20	50071334	50071475	1.555011161
chr20	50090266	50090765	1.014938584
chr20	50090766	50090939	1.245601745
chr20	50091744	50092243	0.914666504
chr20	50092244	50092447	1.080768477
chr20	50133072	50133571	0.94227394
chr20	50133572	50133744	1.131540852
chr20	50139369	50139868	0.860424625
chr20	50139869	50140368	0.414407165
chr20	50140369	50140868	0.939299137
chr20	50158658	50159157	1.057461478
chr20	50217304	50217803	0.914102047
chr20	50217804	50218136	1.086208436
chr20	50221105	50221604	0.990752869
chr20	50221605	50221809	0.861663218
chr20	50223815	50224314	0.885477453
chr20	50224806	50225305	0.9706433
chr20	50226389	50226888	1.002149175
chr20	50229965	50230464	1.087482285
chr20	50230465	50230621	1.291293513
chr20	50233778	50234277	1.161715054
chr20	50234950	50235418	1.458232142
chr20	50235419	50235832	1.093816776
chr20	50238362	50238861	0.924385577
chr20	50238862	50238961	1.130238337
chr20	50241480	50241979	0.875733621
chr20	50241980	50242151	1.126184516
chr20	50243888	50244387	0.994995365
chr20	50244388	50244472	1.160506122
chr20	50245268	50245767	1.04173232
chr20	50255631	50256130	1.060721366
chr20	50256131	50256293	1.52859808
chr20	50273226	50273725	1.167277672
chr20	50273726	50273939	1.316430293
chr20	50286285	50286784	0.920868315
chr20	50287403	50287902	1.03258062
chr20	50287903	50288046	1.461400788
chr20	50290441	50290940	1.014499864
chr20	50290941	50291102	0.891038567
chr20	50292420	50292919	0.958623391
chr20	50305352	50305851	1.185751291
chr20	50307027	50307526	1.028520822
chr20	50310296	50310795	1.319588823
chr20	50312381	50312880	0.965434255
chr20	50313712	50314211	0.863385191
chr20	50329254	50329753	1.012204127
chr20	50342107	50342606	0.628669366
chr20	50346122	50346621	0.942436062
chr20	50346622	50346767	0.881555911
chr20	50400119	50400618	1.168712908
chr20	50400619	50401118	0.919997958
chr20	50401119	50401473	1.227033074
chr20	50405149	50405648	1.010143911
chr20	50405649	50405930	0.78825686
chr20	50406310	50406809	1.110365894
chr20	50406810	50407309	0.994351352
chr20	50407310	50407809	1.03875764
chr20	50407810	50408309	0.852463485
chr20	50408310	50408809	1.083434494
chr20	50408810	50409141	1.156257224
chr20	50418567	50419066	0.813770691
chr20	50700799	50701298	0.72962886
chr20	50701299	50701798	1.014117819
chr20	50701799	50702055	1.815801666
chr20	50704680	50705179	0.948058434
chr20	50705180	50705432	1.077900829
chr20	50713661	50714160	1.056214667
chr20	50714726	50715225	0.954560486
chr20	50715226	50715376	0.252960423
chr20	50768066	50768565	1.084896513
chr20	50768566	50769065	1.038980368
chr20	50769066	50769565	0.969255765
chr20	50769566	50770065	0.953929443
chr20	50776411	50776910	0.911227359
chr20	50776911	50777163	0.910080159
chr20	50780983	50781482	0.907155238
chr20	50782152	50782651	1.103517754
chr20	50782652	50782814	1.417960649
chr20	50803120	50803619	0.888383473
chr20	50803620	50803860	0.963164279
chr20	50807879	50808378	0.446861668
chr20	51589146	51589645	1.04631725
chr20	51589646	51590122	0.863078469
chr20	51869787	51870286	1.085408275
chr20	51870287	51870786	1.060248859
chr20	51870787	51871286	0.91856396
chr20	51871287	51871786	0.863479412
chr20	51871787	51872286	0.888699045
chr20	51872287	51872786	0.788736321
chr20	51872787	51873286	0.760154766
chr20	52188009	52188508	0.938968894
chr20	52188509	52188642	0.725017926
chr20	52192057	52192556	0.891797484
chr20	52192557	52193056	0.970682498
chr20	52193057	52193556	0.956847137
chr20	52193557	52194056	0.973807441
chr20	52194622	52195121	0.90169251
chr20	52197749	52198248	0.984175282
chr20	52198249	52198748	0.986512128
chr20	52198749	52199248	0.966460346
chr20	52199249	52199748	0.925987393
chr20	52491289	52491788	0.694293807
chr20	52491789	52492288	0.574840222
chr20	52560826	52561325	1.009863346
chr20	52561326	52561785	1.058596805
chr20	52569720	52570219	0.996187677
chr20	52570220	52570484	0.818518572
chr20	52573720	52574219	1.052496019
chr20	52583194	52583693	0.970106824
chr20	52583694	52583862	0.968984508
chr20	52591677	52592176	1.117125127
chr20	52601575	52602074	1.002978724
chr20	52602075	52602288	0.865542763
chr20	52611300	52611799	1.004568413
chr20	52612180	52612679	1.036315293
chr20	52612680	52612839	1.249373798
chr20	52644680	52645179	1.01277717
chr20	52645180	52645679	1.061242319
chr20	52674373	52674872	0.775443315
chr20	52674873	52674939	1.456962002
chr20	52674940	52675387	0.993343019
chr20	52675388	52675809	1.458555007
chr20	52773457	52773877	1.057994303
chr20	52773878	52774374	1.006062273
chr20	52774375	52774874	1.075203695
chr20	52775245	52775744	1.097666924
chr20	52775745	52775912	0.83067942
chr20	52779005	52779504	1.027851666
chr20	52779505	52779651	1.15969063
chr20	52780740	52781239	1.002521208
chr20	52781240	52781352	1.070101033
chr20	52782030	52782529	0.934941512
chr20	52785880	52786379	1.064269227
chr20	52786380	52786477	1.021712104
chr20	52787865	52788364	0.890069822
chr20	52789197	52789696	0.938350427
chr20	52789697	52789749	1.881104974
chr20	52789750	52790249	1.238608375
chr20	52824375	52824874	0.677450072
chr20	52830639	52831138	1.034052927
chr20	52831588	52832087	0.835560428
chr20	52835307	52835806	1.177802686
chr20	53091881	53092380	1.214085151
chr20	53092381	53092801	1.20723305
chr20	53171221	53171720	0.991370723
chr20	53204771	53205180	0.930865775
chr20	53205181	53205595	0.915331668
chr20	53207904	53208403	0.933670125
chr20	53208404	53208594	0.96886023
chr20	53226676	53227175	1.075661879
chr20	53259746	53260245	1.167853448
chr20	53266703	53267202	1.004271116
chr20	54573162	54573661	0.851827747
chr20	54573662	54574060	0.932635689
chr20	54575536	54576035	0.949926297
chr20	54578686	54579185	0.633033461
chr20	54823537	54824036	0.984712549
chr20	54824037	54824536	1.066472646
chr20	54824537	54825036	0.942557987
chr20	54939892	54940391	0.982605237
chr20	54940392	54940568	0.583712864
chr20	54940876	54941375	1.046224517
chr20	54941376	54941875	1.333442088
chr20	54944694	54945193	0.914611667
chr20	54945194	54945468	1.06207423
chr20	54945469	54945965	0.849256351
chr20	54948213	54948712	0.945337547
chr20	54948713	54948862	1.80705816
chr20	54956238	54956737	1.012972447
chr20	54956738	54956877	1.685701581
chr20	54957790	54958289	1.132320096
chr20	54958290	54958482	1.121092258
chr20	54959075	54959574	0.868042579
chr20	54961062	54961561	0.875315162
chr20	54961562	54961839	1.205518292
chr20	54962961	54963460	0.834443003
chr20	54970326	54970825	1.020807246
chr20	54970826	54971027	0.954954402
chr20	54972012	54972511	0.886417087
chr20	54972512	54972619	0.904228972
chr20	54972620	54973119	0.915044968
chr20	54973772	54974271	0.977202773
chr20	54974272	54974663	0.712552878
chr20	54978273	54978772	0.923941438
chr20	54978773	54979272	1.024031042
chr20	54986841	54987292	0.875428422
chr20	54987293	54987792	1.093473207
chr20	55011969	55012468	1.039388122
chr20	55012469	55012892	0.898194481
chr20	55020705	55021204	0.977799682
chr20	55025404	55025903	1.089721077
chr20	55026624	55027123	0.977997239
chr20	55027124	55027623	0.999412551
chr20	55027624	55028123	0.980391227
chr20	55028124	55028435	0.602169597
chr20	55033145	55033644	0.969974138
chr20	55033645	55034144	1.053398829
chr20	55034145	55034644	0.780508798
chr20	55034645	55035144	1.067135652
chr20	55043390	55043889	0.834116405
chr20	55043890	55044072	0.977702624
chr20	55048106	55048605	0.728691636
chr20	55049483	55049982	1.006918141
chr20	55049983	55050077	1.770787791
chr20	55051790	55052289	1.095221181
chr20	55052290	55052430	1.245585959
chr20	55058916	55059415	1.035733536
chr20	55059416	55059495	1.272456587
chr20	55088120	55088619	0.952037153
chr20	55088668	55089016	0.86058944
chr20	55091740	55092103	1.071033746
chr20	55092104	55092507	0.98741285
chr20	55092892	55093391	0.906878103
chr20	55093392	55093891	1.349384945
chr20	55099534	55100033	0.87556454
chr20	55100034	55100363	0.902338608
chr20	55100588	55101087	0.940399892
chr20	55101088	55101458	0.968139667
chr20	55108051	55108550	1.046423888
chr20	55108551	55108896	1.160968384
chr20	55110977	55111476	0.796033382
chr20	55111477	55111826	0.819768962
chr20	55204111	55204610	0.851968848
chr20	55204611	55204898	1.043931241
chr20	55206010	55206509	0.727882929
chr20	55206510	55206803	0.944130891
chr20	55206804	55207162	0.843463693
chr20	55208158	55208657	1.12378399
chr20	55208658	55208875	0.418585651
chr20	55208955	55209454	0.994660503
chr20	55209455	55209574	1.311417438
chr20	55211415	55211914	1.072664189
chr20	55211915	55212060	1.607571095
chr20	55212533	55213032	1.012368133
chr20	55213033	55213532	0.83034796
chr20	55745558	55746057	1.231791223
chr20	55746058	55746414	1.015323994
chr20	55748005	55748504	0.863985421
chr20	55749736	55750235	0.993900254
chr20	55758527	55759026	1.051773801
chr20	55759027	55759225	1.598995834
chr20	55777280	55777779	1.316392815
chr20	55803034	55803533	0.9478156
chr20	55803534	55803727	1.079240027
chr20	55840510	55841009	1.243032091
chr20	55841010	55841509	1.412663643
chr20	55904608	55905107	1.041318354
chr20	55906638	55907137	0.80293258
chr20	55907993	55908492	0.999137189
chr20	55908538	55908925	0.900687671
chr20	55908926	55909401	0.820170951
chr20	55909555	55910054	0.92761756
chr20	55910224	55910682	1.138756624
chr20	55910683	55911182	0.805809953
chr20	55913081	55913580	0.906120585
chr20	55913794	55914293	0.891304142
chr20	55914907	55915406	1.008251702
chr20	55917534	55918033	0.955858867
chr20	55918034	55918146	0.76021225
chr20	55918147	55918646	0.964476868
chr20	55928837	55929336	0.8707922
chr20	55929337	55929434	1.66565458
chr20	55929517	55930016	0.972090587
chr20	55930017	55930122	1.159446978
chr20	55931251	55931750	1.271675518
chr20	55940161	55940660	1.01873864
chr20	55941612	55942006	1.042349755
chr20	55942007	55942385	1.040491113
chr20	55943510	55944009	0.811453567
chr20	55948280	55948677	0.790797959
chr20	55948678	55949044	0.99146709
chr20	55949412	55949911	1.279521895
chr20	55949912	55950107	1.372299277
chr20	55952818	55953317	1.099038107
chr20	55967605	55968104	3.86634563
chr20	55968105	55968223	6.758613653
chr20	55968224	55968639	3.376315493
chr20	55982348	55982847	1.959637975
chr20	56072973	56073472	0.863244082
chr20	56073473	56073972	1.011015819
chr20	56078241	56078740	0.80970074
chr20	56078741	56078907	0.823084313
chr20	56083411	56083910	1.0596069
chr20	56083911	56084094	0.951988672
chr20	56087397	56087896	1.067566338
chr20	56087897	56088049	1.07570738
chr20	56089397	56089896	0.987572552
chr20	56089897	56090047	1.027347531
chr20	56090519	56091018	1.130134556
chr20	56091019	56091140	0.966351176
chr20	56093304	56093803	1.020067451
chr20	56093804	56094104	1.020574204
chr20	56094105	56094604	0.855898588
chr20	56097873	56098372	0.878242222
chr20	56098373	56098526	0.985126625
chr20	56098527	56099026	1.0768232
chr20	56099027	56099526	0.923990585
chr20	56135915	56136343	1.376602573
chr20	56136344	56136843	0.944131629
chr20	56136909	56137408	0.984238439
chr20	56137409	56137529	1.088767665
chr20	56137530	56138019	1.04441879
chr20	56138020	56138445	1.044974598
chr20	56138446	56138945	0.8623161
chr20	56139004	56139493	0.929014677
chr20	56139494	56139882	0.994200773
chr20	56139883	56140298	0.805483818
chr20	56140299	56140798	0.887708292
chr20	56140799	56141298	1.117354112
chr20	56179157	56179656	0.823236414
chr20	56179657	56180075	1.036692944
chr20	56184954	56185453	1.007976266
chr20	56185454	56185673	1.731727533
chr20	56186532	56187031	1.083609685
chr20	56187032	56187236	1.405143992
chr20	56187696	56188195	0.854525922
chr20	56188196	56188636	0.823513962
chr20	56189692	56190191	1.000218241
chr20	56190192	56190341	1.113757814
chr20	56190342	56190841	0.813190621
chr20	56191049	56191548	0.954461762
chr20	56191549	56191774	0.679849141
chr20	56195067	56195566	1.140310805
chr20	56226697	56227196	1.239172489
chr20	56227197	56227696	0.828250067
chr20	56227697	56227871	0.706848337
chr20	56227872	56228371	0.790162787
chr20	56234348	56234847	0.812241339
chr20	56284279	56284778	1.29070909
chr20	56285155	56285654	0.957285758
chr20	56285655	56286154	0.753844985
chr20	56725707	56726206	1.112796243
chr20	56728349	56728848	1.055682891
chr20	56730273	56730772	0.890527844
chr20	56730773	56730875	1.387158464
chr20	56735466	56735965	0.829595818
chr20	56735966	56736456	1.555502789
chr20	56792931	56793430	0.850023609
chr20	56793431	56793930	0.984192019
chr20	56796143	56796642	0.950597498
chr20	56796643	56796809	0.883357878
chr20	56797857	56798356	0.838431151
chr20	56803029	56803528	1.352068221
chr20	56884633	56885132	0.551703568
chr20	56885848	56886347	0.992648826
chr20	56918523	56919022	0.944461141
chr20	56928078	56928443	1.031669475
chr20	56928444	56928844	0.922636065
chr20	56928961	56929460	0.959507877
chr20	56934411	56934910	1.026347841
chr20	56963924	56964423	1.375066214
chr20	56964424	56964823	1.586701351
chr20	56993016	56993515	1.002155854
chr20	57009407	57009906	0.872299407
chr20	57013750	57014249	1.062812964
chr20	57015712	57016211	1.015328524
chr20	57016212	57016389	0.818998511
chr20	57018882	57019381	1.025764096
chr20	57019382	57019881	0.921929178
chr20	57035409	57035908	0.682102189
chr20	57035909	57036408	0.874732006
chr20	57036409	57036860	0.945510918
chr20	57041911	57042410	1.084337414
chr20	57042411	57042910	1.204810066
chr20	57045047	57045546	0.976740396
chr20	57045547	57046046	0.910444183
chr20	57089464	57089963	1.254412616
chr20	57226558	57227057	0.843739529
chr20	57227058	57227444	1.123732068
chr20	57234428	57234927	0.943456793
chr20	57242295	57242794	1.086920081
chr20	57242795	57242847	1.462973491
chr20	57242848	57243347	1.069254167
chr20	57244096	57244595	0.902754029
chr20	57245317	57245816	0.993091453
chr20	57245959	57246458	0.969081301
chr20	57246459	57246603	1.372141899
chr20	57248436	57248935	0.984975149
chr20	57250992	57251491	0.870468123
chr20	57251492	57251991	0.798187676
chr20	57268542	57269041	5.020178157
chr20	57269228	57269727	3.80746907
chr20	57273489	57273988	2.259229545
chr20	57274041	57274540	2.262733009
chr20	57275821	57276320	3.923848087
chr20	57287284	57287783	1.864552211
chr20	57288225	57288724	4.20049187
chr20	57289383	57289882	2.218226889
chr20	57289975	57290474	1.835510557
chr20	57392419	57392918	1.029576345
chr20	57393030	57393529	1.096749642
chr20	57414552	57415051	1.545006295
chr20	57415052	57415551	0.926303508
chr20	57415552	57416051	1.009494371
chr20	57428285	57428784	3.12580858
chr20	57428785	57429284	6.089779164
chr20	57429285	57429784	2.914068323
chr20	57429785	57430284	3.984665421
chr20	57466725	57467068	1.203893958
chr20	57470416	57470915	0.976936496
chr20	57473745	57474244	0.724954841
chr20	57478332	57478683	1.049519335
chr20	57478684	57479096	0.864597684
chr20	57480187	57480686	1.109322893
chr20	57483966	57484337	1.146497132
chr20	57484338	57484526	1.117981163
chr20	57484527	57484686	1.165344244
chr20	57484687	57484932	1.183011866
chr20	57484933	57485262	1.148732011
chr20	57485263	57485596	0.867916935
chr20	57485597	57486096	0.845049473
chr20	57560897	57561396	0.97791156
chr20	57561397	57561513	1.577666848
chr20	57561558	57562057	0.984458456
chr20	57562058	57562168	0.689934291
chr20	57562512	57563011	0.908068236
chr20	57563718	57564217	1.125877674
chr20	57564218	57564309	1.253002653
chr20	57564310	57564803	1.066775418
chr20	57564804	57565293	1.019081928
chr20	57565714	57566213	1.020385494
chr20	57566214	57566248	0.896805552
chr20	57566249	57566718	1.07219914
chr20	57566719	57567218	1.051231898
chr20	57567802	57568301	1.075111369
chr20	57568336	57568638	1.204473549
chr20	57568639	57568991	0.987389471
chr20	57568992	57569491	0.995890159
chr20	57569496	57569995	0.983618399
chr20	57570204	57570703	1.135653465
chr20	57570704	57571064	0.967731793
chr20	57571443	57571942	0.885845744
chr20	57571943	57572106	1.433896781
chr20	57572407	57572906	1.214284304
chr20	57572907	57573058	1.88151775
chr20	57576269	57576768	1.109400626
chr20	57576769	57576949	1.251497615
chr20	57581126	57581625	1.080363451
chr20	57581626	57581790	1.670146305
chr20	57594058	57594557	0.990942354
chr20	57594558	57594884	0.895685011
chr20	57597649	57598148	0.892624343
chr20	57598149	57598258	0.742894576
chr20	57598294	57598707	0.8866311
chr20	57598708	57599207	0.741865027
chr20	57599208	57599707	0.943578881
chr20	57599708	57600207	1.032778116
chr20	57605107	57605606	0.959186153
chr20	57605607	57605734	1.180274484
chr20	57607024	57607523	1.156533741
chr20	57609949	57610431	5.128582169
chr20	57611275	57611686	#NUM!
chr20	57611687	57612030	6.07099472
chr20	57612031	57612530	1.649277044
chr20	57613270	57613769	#NUM!
chr20	57765824	57766323	2.600040797
chr20	57766324	57766823	2.774424424
chr20	57766824	57767323	7.041045135
chr20	57767324	57767823	3.462515825
chr20	57767824	57768323	2.974369728
chr20	57768324	57768823	2.629320413
chr20	57768824	57769323	4.160603717
chr20	57769324	57769823	3.30306302
chr20	57770673	57771172	4.008201054
chr20	57781709	57782208	2.208711002
chr20	57827782	57828281	4.969598369
chr20	57828702	57829201	4.07253429
chr20	57829202	57829701	3.045687917
chr20	57829702	57830201	#NUM!
chr20	57875415	57875914	1.367031737
chr20	57875915	57876169	2.073743637
chr20	57876214	57876713	1.126418377
chr20	57876714	57877027	0.896255041
chr20	57895821	57896320	0.976729591
chr20	57896321	57896498	1.252293846
chr20	57897176	57897675	0.869756897
chr20	57897676	57897757	1.020701394
chr20	57899131	57899630	0.770730587
chr20	57899631	57900130	0.94249678
chr20	58317911	58318410	0.882086263
chr20	58318411	58318573	1.033267651
chr20	58322562	58323061	0.937571299
chr20	58329986	58330485	0.944593451
chr20	58330486	58330669	1.015690816
chr20	58341990	58342489	1.083256938
chr20	58342490	58342700	1.722483981
chr20	58348083	58348582	1.153199685
chr20	58349047	58349546	1.186233913
chr20	58349547	58349795	1.163798031
chr20	58380845	58381344	1.081443362
chr20	58381345	58381499	1.074368067
chr20	58411309	58411808	0.937106696
chr20	58415173	58415672	1.024560968
chr20	58416199	58416698	1.001329108
chr20	58416699	58416840	1.481973073
chr20	58419993	58420492	0.825952411
chr20	58421919	58422418	1.140355815
chr20	58438876	58439375	0.956655141
chr20	58439376	58439693	1.075429595
chr20	58440192	58440563	0.935256812
chr20	58440564	58440783	1.229153156
chr20	58440784	58441133	1.333141442
chr20	58441134	58441498	1.02209415
chr20	58441499	58441894	0.982290927
chr20	58442515	58443014	1.156747294
chr20	58443217	58443716	0.847657001
chr20	58443717	58443756	1.254069814
chr20	58443757	58444230	0.918740855
chr20	58444602	58445101	0.728394137
chr20	58445102	58445288	0.711693231
chr20	58448660	58449159	0.96293697
chr20	58449160	58449366	0.945149064
chr20	58450075	58450574	0.890932103
chr20	58450575	58450774	1.152504729
chr20	58452189	58452688	0.965574936
chr20	58452689	58452836	0.665707923
chr20	58452837	58453336	0.83892967
chr20	58455107	58455606	0.861250472
chr20	58455607	58455773	0.81568961
chr20	58455774	58456273	1.069172783
chr20	58456285	58456773	1.13806974
chr20	58456774	58457103	1.054357178
chr20	58457104	58457470	0.967185657
chr20	58460732	58461231	0.65789036
chr20	58461511	58462010	0.911420481
chr20	58466794	58467293	0.961230743
chr20	58467294	58467551	1.055415931
chr20	58467552	58467976	1.036701391
chr20	58467977	58468416	0.972791233
chr20	58468417	58468898	0.782532509
chr20	58470241	58470740	0.809970092
chr20	58470741	58470902	1.564387275
chr20	58471233	58471732	0.990127071
chr20	58474942	58475441	0.850818884
chr20	58475442	58475568	0.98543851
chr20	58475569	58476068	0.979308254
chr20	58476466	58476965	1.087326099
chr20	58476966	58477115	0.971422776
chr20	58482168	58482667	0.860114556
chr20	58486554	58487053	1.112843607
chr20	58487177	58487676	0.855131739
chr20	58488779	58489122	1.114950703
chr20	58489123	58489556	1.059822408
chr20	58489969	58490386	0.855744362
chr20	58490387	58490855	0.915891021
chr20	58491290	58491789	0.826755062
chr20	58493962	58494392	1.089604968
chr20	58494393	58494892	0.900474894
chr20	58495163	58495662	0.879292489
chr20	58496114	58496613	0.703256631
chr20	58497194	58497693	0.97040187
chr20	58513967	58514466	1.309548152
chr20	58514467	58514966	1.584838346
chr20	58518744	58519243	1.141585332
chr20	58519244	58519743	0.885979637
chr20	58519744	58520243	1.008166545
chr20	58520244	58520743	1.212729911
chr20	58533200	58533699	0.903892118
chr20	58533700	58534100	0.973818165
chr20	58543771	58544270	1.05092011
chr20	58544868	58545367	0.844784834
chr20	58545368	58545491	1.392723168
chr20	58546766	58547265	0.926579517
chr20	58547266	58547428	0.587310659
chr20	58557727	58558226	0.85364293
chr20	58558227	58558375	0.790293762
chr20	58559443	58559942	0.780018457
chr20	58559958	58560434	0.912619832
chr20	58562257	58562756	0.925952427
chr20	58562757	58562943	0.917058201
chr20	58563708	58564207	1.049580552
chr20	58564208	58564468	1.320297695
chr20	58567182	58567681	0.938301934
chr20	58567682	58567825	0.27887801
chr20	58569054	58569553	1.190543832
chr20	58569554	58569794	1.021794929
chr20	58570637	58571136	0.960802439
chr20	58571137	58571268	1.10022616
chr20	58571269	58571664	0.887683483
chr20	58571665	58572066	0.887492125
chr20	58574390	58574889	1.10494783
chr20	58576147	58576646	1.129207935
chr20	58577617	58578116	0.933706531
chr20	58581517	58582016	1.033470461
chr20	58587331	58587830	0.938139253
chr20	58587831	58588330	1.409185242
chr20	58644637	58645136	1.097223833
chr20	58645137	58645348	1.411141666
chr20	58645401	58645900	1.061185331
chr20	58645901	58646400	0.998904222
chr20	58883281	58883780	0.946701668
chr20	59829631	59830130	0.841893094
chr20	60318368	60318867	0.955002486
chr20	60318868	60319095	1.261711899
chr20	60347808	60348307	0.85167769
chr20	60419473	60419972	0.933087953
chr20	60427559	60428058	0.869929945
chr20	60428059	60428204	1.14190391
chr20	60448533	60449032	0.855592897
chr20	60449033	60449206	0.670761868
chr20	60469715	60470214	0.799280176
chr20	60470215	60470353	1.335401544
chr20	60485227	60485726	0.922739176
chr20	60485727	60485913	1.197651653
chr20	60498258	60498757	0.922457878
chr20	60498758	60499012	1.326416102
chr20	60499141	60499640	0.948717538
chr20	60502997	60503496	0.828986453
chr20	60503497	60503731	1.56523782
chr20	60504416	60504915	1.04874081
chr20	60504916	60505150	0.989896559
chr20	60507792	60508291	0.988846798
chr20	60508863	60509362	1.324493882
chr20	60511544	60512043	0.979971005
chr20	60512044	60512543	1.395341377
chr20	60528351	60528850	2.403205865
chr20	60550603	60551102	0.815798919
chr20	60551103	60551602	0.86964543
chr20	60572355	60572854	1.008649166
chr20	60572855	60572958	1.247870951
chr20	60572959	60573458	0.932640142
chr20	60573788	60574287	0.939332682
chr20	60574288	60574414	1.326145731
chr20	60574929	60575428	0.795940833
chr20	60575429	60575458	1.31522153
chr20	60575459	60575958	0.549833091
chr20	60577965	60578464	0.894234719
chr20	60578465	60578558	1.387151019
chr20	60578559	60579058	0.830610549
chr20	60581315	60581814	0.361037048
chr20	60581815	60582064	0.804398218
chr20	60582352	60582851	0.932374978
chr20	60583857	60584356	0.851433766
chr20	60584357	60584480	1.56021426
chr20	60584851	60585350	0.96951116
chr20	60587620	60588119	0.803420857
chr20	60588120	60588240	1.230952025
chr20	60589352	60589851	1.045163216
chr20	60589852	60590013	1.507762635
chr20	60639256	60639755	0.938721852
chr20	60697280	60697779	1.586169454
chr20	60697780	60698099	1.01183245
chr20	60699422	60699921	1.397687621
chr20	60701109	60701608	2.243487997
chr20	60704590	60705089	5.793004218
chr20	60705142	60705468	1.72849955
chr20	60705469	60705968	3.281424512
chr20	60706161	60706660	1.956730304
chr20	60708095	60708594	1.966976405
chr20	60711538	60712037	1.025908135
chr20	60712038	60712212	0.977573918
chr20	60712213	60712712	1.053858986
chr20	60712976	60713475	0.973972506
chr20	60713476	60713596	1.233050925
chr20	60713880	60714379	1.106504562
chr20	60714380	60714503	0.428912789
chr20	60714586	60715085	1.080172237
chr20	60715623	60716122	1.001159758
chr20	60716123	60716250	0.526397266
chr20	60718638	60719137	1.089987959
chr20	60733477	60733976	1.168218715
chr20	60733977	60734248	1.086588425
chr20	60734682	60735181	1.004785075
chr20	60736241	60736740	0.784616295
