@HD	VN:1.6
@SQ	SN:20	LN:63025520	M5:0dec9660ec1efaaf33281c0d5ea2560f	UR:file:/storage/zhenghoufengLab/chenxiang/reference/hg19_genome/hg19_chr20.fa
@RG	ID:GATKCopyNumber	SM:HG01133
20	55027124	55027623	1.874093584798491
20	55027624	55028123	2.3071714812523587
20	55028124	55028435	2.142324128913433
20	55033145	55033644	1.8893412323773515
20	55033645	55034144	1.9504703213070806
20	55034145	55034644	1.289997913331897
20	55034645	55035144	7.190850412893032
20	55043390	55043889	2.752807478603523
20	55043890	55044072	7.036304843202997
20	55048106	55048605	2.0106910198897006
20	55049483	55049982	1.937929738394846
20	55049983	55050077	43.546633415719754
20	55051790	55052289	2.176199618133548
20	55052290	55052430	3.7620284716041414
20	55058916	55059415	2.2873496518440013
20	55059416	55059495	10.308057942377642
20	55088120	55088619	1.814204983551963
20	55088668	55089016	4.106124850187888
20	55091740	55092103	2.104532307093144
20	55092104	55092507	1.4927912727127077
20	55092892	55093391	2.439659507082274
20	55093392	55093891	3.231457123406191
20	55099534	55100033	2.440265547019866
20	55100034	55100363	2.007157787171192
20	55100588	55101087	1.6388296189957259
20	55101088	55101458	1.591050242709512
20	55108051	55108550	1.3318573441688335
20	55108551	55108896	1.7074859416593682
20	55110977	55111476	2.0107281866863933
20	55111477	55111826	2.4930386954365473
20	55204111	55204610	3.1832429387801704
20	55204611	55204898	2.749502074142092
20	55206010	55206509	2.4776407860532372
20	55206510	55206803	2.637646642013294
20	55206804	55207162	1.2700348913854098
20	55208158	55208657	1.959712369019685
20	55208658	55208875	2.572188921190734
20	55208955	55209454	1.951095935415832
20	55209455	55209574	5.705518524605334
20	55211415	55211914	1.959648853529083
20	55211915	55212060	7.882612078373424
20	55212533	55213032	1.6881689557051678
20	55213033	55213532	2.7342666255550023
20	55745558	55746057	1.9119212798014449
20	55746058	55746414	1.8036920920706647
20	55748005	55748504	1.5590148057409037
20	55749736	55750235	1.8737167259714544
20	55758527	55759026	1.4795954583462538
20	55759027	55759225	1.1851404063544135
20	55777280	55777779	1.721952490139806
20	55803034	55803533	1.7536642694592737
20	55803534	55803727	1.1420680337223301
20	55840510	55841009	1.7934814375257868
20	55841010	55841509	1.5805848319168654
20	55904608	55905107	2.1124070980717287
20	55906638	55907137	1.8179208441522903
20	55907993	55908492	1.6577314636364735
20	55908538	55908925	2.2778081707884374
20	55908926	55909401	1.7310956792882153
20	55909555	55910054	1.9601536489669484
20	55910224	55910682	2.0756162060219707
20	55910683	55911182	2.0751921915039717
20	55913081	55913580	2.2484592498887292
20	55913794	55914293	2.1318505602350983
20	55914907	55915406	1.9385748347024778
20	55917534	55918033	2.149701332529489
20	55918034	55918146	1.3040818756038135
20	55918147	55918646	2.0907421774955757
20	55928837	55929336	1.5651196747339096
20	55929337	55929434	6.450980262044078
20	55929517	55930016	1.99720560173685
20	55930017	55930122	9.441853116327337
20	55931251	55931750	2.233088626947969
20	55940161	55940660	1.5136896821462968
20	55941612	55942006	2.087929350347421
20	55942007	55942385	1.887037657379685
20	55943510	55944009	1.6522283319071696
20	55948280	55948677	2.4169783258642252
20	55948678	55949044	2.228269618736202
20	55949412	55949911	2.606841759321636
20	55949912	55950107	2.4837354611448963
20	55952818	55953317	1.9043545274402278
20	55967605	55968104	2.729282202130429
20	55968105	55968223	2.6537359306070254
20	55968224	55968639	2.022807818225109
20	55982348	55982847	1.8598445174921487
20	56072973	56073472	1.711338166816607
20	56073473	56073972	1.575187985921235
20	56078241	56078740	2.3309240742646256
20	56078741	56078907	3.6350517118982815
20	56083411	56083910	1.9900598144864632
20	56083911	56084094	3.9897413107009188
20	56087397	56087896	2.02974306006984
20	56087897	56088049	2.9659324806541276
20	56089397	56089896	2.2827983605383206
20	56089897	56090047	2.987203225988607
20	56090519	56091018	2.1999174737479854
20	56091019	56091140	0
20	56093304	56093803	1.7522461302201706
20	56093804	56094104	1.584303152726232
20	56094105	56094604	2.2875529263840853
20	56097873	56098372	2.0384162657675136
20	56098373	56098526	1.209261092773969
20	56098527	56099026	1.7836828876552706
20	56099027	56099526	2.1081951548925724
20	56135915	56136343	2.135921618353472
20	56136344	56136843	1.83723141139123
20	56136909	56137408	1.7447343155411574
20	56137409	56137529	1.4875074334547587
20	56137530	56138019	1.9130044552308114
20	56138020	56138445	1.9737932112736034
20	56138446	56138945	2.075741218359148
20	56139004	56139493	1.9412988771329223
20	56139494	56139882	2.293487535020031
20	56139883	56140298	1.5904383354065368
20	56140299	56140798	1.9083824299107488
20	56140799	56141298	2.2059445064328784
20	56179157	56179656	2.1199955602851457
20	56179657	56180075	1.8148295091964075
20	56184954	56185453	2.140655324194155
20	56185454	56185673	4.981216459532238
20	56186532	56187031	2.275906392118774
20	56187032	56187236	4.196926888692295
20	56187696	56188195	1.5099350018770685
20	56188196	56188636	1.798410400859559
20	56189692	56190191	2.0481834962880843
20	56190192	56190341	2.094930146872961
20	56190342	56190841	1.9980130977679043
20	56191049	56191548	2.0100575940385594
20	56191549	56191774	1.8468344626079125
20	56195067	56195566	2.142294578767514
20	56226697	56227196	1.8231994440819723
20	56227197	56227696	1.2558210245956962
20	56227697	56227871	8.044770169009974
20	56227872	56228371	2.317220603930869
20	56234348	56234847	1.9541090206170222
20	56284279	56284778	2.1847400394182994
20	56285155	56285654	2.5627497757530042
20	56285655	56286154	6.537658579064247
20	56725707	56726206	1.7960143244202404
20	56728349	56728848	1.9428080318765424
20	56730273	56730772	1.5523952165475454
20	56730773	56730875	3.3816291916271797
20	56735466	56735965	2.041699754159835
20	56735966	56736456	2.8900291069333837
20	56792931	56793430	2.3848430960692832
20	56793431	56793930	2.1548059961731694
20	56796143	56796642	2.1575178978850276
20	56796643	56796809	4.532153685847368
20	56797857	56798356	1.8027276854631222
20	56803029	56803528	2.4668563865599995
20	56884633	56885132	1.2379988281579868
20	56885848	56886347	2.2328857062744265
20	56918523	56919022	1.8292207837940513
20	56928078	56928443	2.214348398817903
20	56928444	56928844	2.114920676170834
20	56928961	56929460	2.4579083429215682
20	56934411	56934910	1.3611246592270425
20	56963924	56964423	2.778333337576408
20	56964424	56964823	2.1724185330927024
20	56993016	56993515	2.013173235412794
20	57009407	57009906	2.449058708013446
20	57013750	57014249	2.536395765718956
20	57015712	57016211	1.7295088591862269
20	57016212	57016389	2.795916786996352
20	57018882	57019381	2.2083118590193136
20	57019382	57019881	1.4267502073422103
20	57035409	57035908	2.5053575253583955
20	57035909	57036408	2.103418016596911
20	57036409	57036860	1.5688841603510997
20	57041911	57042410	1.3715668590647279
20	57042411	57042910	1.8829207287430658
20	57045047	57045546	1.6202607969951603
20	57045547	57046046	1.962017404944054
20	57089464	57089963	1.6189302788675668
20	57226558	57227057	2.8654521180156785
20	57227058	57227444	2.593859542144123
20	57234428	57234927	1.830538758558121
20	57242295	57242794	1.5904833937401883
20	57242795	57242847	2.531210920756717
20	57242848	57243347	1.860723438774828
20	57244096	57244595	1.6430523476807062
20	57245317	57245816	2.1424854383805387
20	57245959	57246458	2.0052849458843274
20	57246459	57246603	0
20	57248436	57248935	1.5296590490847797
20	57250992	57251491	2.1195245422198323
20	57251492	57251991	1.4014578919280574
20	57268542	57269041	1.905489302008759
20	57269228	57269727	1.7033584178320231
20	57273489	57273988	1.8453454972680783
20	57274041	57274540	1.6278892095614446
20	57275821	57276320	1.4343038970504507
20	57287284	57287783	1.5936962196476283
20	57288225	57288724	2.5026242281088673
20	57289383	57289882	2.6802575942900577
20	57289975	57290474	2.038528000676721
20	57392419	57392918	2.028550388781179
20	57393030	57393529	2.6297927794955562
20	57414552	57415051	2.962936344961193
20	57415052	57415551	2.245452046111245
20	57415552	57416051	2.0514005521167316
20	57428285	57428784	2.265930165476541
20	57428785	57429284	2.3960725046124858
20	57429285	57429784	2.1066119497674536
20	57429785	57430284	2.8586031723408873
20	57466725	57467068	1.6693043641099874
20	57470416	57470915	1.8291132160691543
20	57473745	57474244	2.309589089937616
20	57478332	57478683	1.5946903516909474
20	57478684	57479096	1.6890055884336173
20	57480187	57480686	2.004299463621737
20	57483966	57484337	2.502087435227409
20	57484338	57484526	2.2799318185597888
20	57484527	57484686	2.28544001536086
20	57484687	57484932	1.926934839371666
20	57484933	57485262	1.7624274657005448
20	57485263	57485596	2.482557073715936
20	57485597	57486096	1.8890050771486435
20	57560897	57561396	1.9958663230638523
20	57561397	57561513	5.883718431450062
20	57561558	57562057	2.1209301006149905
20	57562058	57562168	3.161538140032375
20	57562512	57563011	1.865938270368738
20	57563718	57564217	1.988084342626618
20	57564218	57564309	0.7930151205440024
20	57564310	57564803	2.098553290164876
20	57564804	57565293	2.2432307751748053
20	57565714	57566213	2.2929535772539746
20	57566214	57566248	2.1307706779600495
20	57566249	57566718	1.881468069944551
20	57566719	57567218	2.069891770616299
20	57567802	57568301	2.027000580976832
20	57568336	57568638	2.1917829855148647
20	57568639	57568991	2.064579074737805
20	57568992	57569491	2.0676145620429947
20	57569496	57569995	2.3757079035007944
20	57570204	57570703	2.1405003962808773
20	57570704	57571064	1.8832608802636308
20	57571443	57571942	2.018056465460236
20	57571943	57572106	6.173625740985643
20	57572407	57572906	2.1708043829649193
20	57572907	57573058	9.01175329183245
20	57576269	57576768	1.89125895208913
20	57576769	57576949	3.5829881950044493
20	57581126	57581625	2.6108988359384355
20	57581626	57581790	13.793366926724723
20	57594058	57594557	2.0280619509214364
20	57594558	57594884	2.24350052404404
20	57597649	57598148	1.9930485814412289
20	57598149	57598258	2.082548528742488
20	57598294	57598707	2.166733240105134
20	57598708	57599207	2.060470095558449
20	57599208	57599707	2.0159972651278237
20	57599708	57600207	2.268318752474709
20	57605107	57605606	2.0517014732028516
20	57605607	57605734	0
20	57607024	57607523	1.8493329090652242
20	57609949	57610431	1.9203811669169166
20	57611275	57611686	2.1946858159975164
20	57611687	57612030	2.0515614600702365
20	57612031	57612530	2.576987535137301
20	57613270	57613769	2.2958748262140904
20	57765824	57766323	1.0727444171830516
20	57766324	57766823	1.764105922005845
20	57766824	57767323	1.8890565891024547
20	57767324	57767823	1.92154265107316
20	57767824	57768323	2.1871164998359345
20	57768324	57768823	2.414919199986535
20	57768824	57769323	2.175355749245616
20	57769324	57769823	2.5576912061015333
20	57770673	57771172	1.901304355476879
20	57781709	57782208	2.0899426824521967
20	57827782	57828281	1.9294403036993355
20	57828702	57829201	1.5222726408493863
20	57829202	57829701	1.941129706797787
20	57829702	57830201	2.9496373093341477
20	57875415	57875914	1.3446132697290638
20	57875915	57876169	4.263714579598783
20	57876214	57876713	1.5678236401822738
20	57876714	57877027	2.2489305167697036
20	57895821	57896320	1.842090129254468
20	57896321	57896498	1.6373904581408671
20	57897176	57897675	2.205954957744346
20	57897676	57897757	6.946266561207704
20	57899131	57899630	1.5185211072983928
20	57899631	57900130	7.661416052721991
20	58317911	58318410	2.0723250271936595
20	58318411	58318573	4.990661979291095
20	58322562	58323061	2.0317981991027207
20	58329986	58330485	2.246350892269047
20	58330486	58330669	2.1647043792429357
20	58341990	58342489	1.5713006809721508
20	58342490	58342700	2.8378939228094033
20	58348083	58348582	1.2530869696046651
20	58349047	58349546	1.8708114983711117
20	58349547	58349795	3.2815224868067583
20	58380845	58381344	1.7306840848718317
20	58381345	58381499	0.5947831919990894
20	58411309	58411808	1.7362618069048577
20	58415173	58415672	1.9992996637975033
20	58416199	58416698	1.5621278145942965
20	58416699	58416840	1.6488694315587362
20	58419993	58420492	1.9884276668637715
20	58421919	58422418	1.368410756098622
20	58438876	58439375	2.019720304197101
20	58439376	58439693	2.0764744137338886
20	58440192	58440563	1.7704307562528896
20	58440564	58440783	2.2549850006323933
20	58440784	58441133	1.7059935427402961
20	58441134	58441498	1.4795409637057921
20	58441499	58441894	1.7085631885804504
20	58442515	58443014	1.8627522078678347
20	58443217	58443716	2.021330674374218
20	58443717	58443756	4.089174929811663
20	58443757	58444230	2.0941567815565056
20	58444602	58445101	1.6829388731136667
20	58445102	58445288	7.88585253342642
20	58448660	58449159	1.8868684443437322
20	58449160	58449366	1.0253189701628362
20	58450075	58450574	2.49869825091416
20	58450575	58450774	0.7609554823671572
20	58452189	58452688	2.0093635838816897
20	58452689	58452836	5.002934631981142
20	58452837	58453336	2.6739678067012433
20	58455107	58455606	1.9685555032329323
20	58455607	58455773	1.2133205889694954
20	58455774	58456273	2.1028705970066968
20	58456285	58456773	1.5154246192762801
20	58456774	58457103	2.0008129011289086
20	58457104	58457470	1.525721303089155
20	58460732	58461231	1.7912195232243782
20	58461511	58462010	2.2234690005071056
20	58466794	58467293	2.263713016376198
20	58467294	58467551	2.2653431458426563
20	58467552	58467976	1.9610700382199107
20	58467977	58468416	1.7808974130329667
20	58468417	58468898	2.0160470712190355
20	58470241	58470740	2.0884901044479953
20	58470741	58470902	2.58185307793862
20	58471233	58471732	2.3385449479440936
20	58474942	58475441	2.4056635529914385
20	58475442	58475568	3.307408217826882
20	58475569	58476068	2.2313968993587197
20	58476466	58476965	2.2392100211521035
20	58476966	58477115	1.2892159779306018
20	58482168	58482667	2.0057727358270636
20	58486554	58487053	2.0110277044435065
20	58487177	58487676	1.4343104887528937
20	58488779	58489122	1.7742696845898889
20	58489123	58489556	2.10506054295066
20	58489969	58490386	2.1194791122843255
20	58490387	58490855	1.5551518602421068
20	58491290	58491789	2.2236170008139844
20	58493962	58494392	2.136406837518639
20	58494393	58494892	2.3087227782528545
20	58495163	58495662	1.4994008928634022
20	58496114	58496613	2.0443126459117296
20	58497194	58497693	1.9852511580140617
20	58513967	58514466	1.7436258349417397
20	58514467	58514966	2.3235945041473642
20	58518744	58519243	1.5917265711954378
20	58519244	58519743	1.820246849231539
20	58519744	58520243	2.07613514300953
20	58520244	58520743	2.3440619453990355
20	58533200	58533699	2.3202888543578606
20	58533700	58534100	1.9889271011852667
20	58543771	58544270	2.0683419535592473
20	58544868	58545367	2.455126610077777
20	58545368	58545491	25.28061433133385
20	58546766	58547265	1.8041691377013644
20	58547266	58547428	3.647147032388971
20	58557727	58558226	1.8705623566957599
20	58558227	58558375	7.946765767817742
20	58559443	58559942	1.8342559598004493
20	58559958	58560434	1.1078953944106968
20	58562257	58562756	1.5377894029901686
20	58562757	58562943	2.661175199485025
20	58563708	58564207	1.6022441575548012
20	58564208	58564468	4.695715782646188
20	58567182	58567681	1.8206505483942828
20	58567682	58567825	3.562438018703856
20	58569054	58569553	1.7513954227194912
20	58569554	58569794	7.254657482115316
20	58570637	58571136	2.4167142421050967
20	58571137	58571268	1.882663092122864
20	58571269	58571664	1.8534280769496825
20	58571665	58572066	1.8179841171559223
20	58574390	58574889	2.0937938226613766
20	58576147	58576646	2.0970418038719387
20	58577617	58578116	1.6632860768447786
20	58581517	58582016	1.515227742954161
20	58587331	58587830	2.0724932686393847
20	58587831	58588330	2.9830549494818674
20	58644637	58645136	1.6844582389188376
20	58645137	58645348	2.2491636949499654
20	58645401	58645900	1.7583825744461807
20	58645901	58646400	1.5071945042334116
20	58883281	58883780	1.7342474000688741
20	59829631	59830130	2.1532012593555097
20	60318368	60318867	1.7878108346628179
20	60318868	60319095	3.6919461924930683
20	60347808	60348307	1.1039596635057116
20	60419473	60419972	2.1241759640947655
20	60427559	60428058	1.6848761853066816
20	60428059	60428204	2.518543677070723
20	60448533	60449032	1.4634824390515573
20	60449033	60449206	4.129206045258292
20	60469715	60470214	1.5376846804236703
20	60470215	60470353	2.6505134073525074
20	60485227	60485726	2.0267330826491365
20	60485727	60485913	2.526561826342078
20	60498258	60498757	2.366559183945031
20	60498758	60499012	1.298875108159563
20	60499141	60499640	1.7292923887626945
20	60502997	60503496	1.3197821231760307
20	60503497	60503731	1.375182082431636
20	60504416	60504915	1.5871318911136865
20	60504916	60505150	2.4796693809042454
20	60507792	60508291	1.4288771918891106
20	60508863	60509362	2.0895402969374572
20	60511544	60512043	1.905995400734348
20	60512044	60512543	3.5159771326563245
20	60528351	60528850	2.383715314617483
20	60550603	60551102	1.6728296968619298
20	60551103	60551602	2.5894569976688193
20	60572355	60572854	1.7894416219619138
20	60572855	60572958	0.9412551190840063
20	60572959	60573458	1.7537057687220658
20	60573788	60574287	2.5037219333047886
20	60574288	60574414	34.47398824502656
20	60574929	60575428	1.8278662609306204
20	60575429	60575458	4.9015583361535855
20	60575459	60575958	1.891405009738152
20	60577965	60578464	2.0933506581762726
20	60578465	60578558	15.131057795635884
20	60578559	60579058	1.6468255169089048
20	60581315	60581814	1.0709046249180965
20	60581815	60582064	1.9972508514082048
20	60582352	60582851	2.177462801528406
20	60583857	60584356	1.5972718335917662
20	60584357	60584480	12.465694557507222
20	60584851	60585350	1.6746378313623627
20	60587620	60588119	1.1696331457400428
20	60588120	60588240	8.800961484246374
20	60589352	60589851	1.8216657584084426
20	60589852	60590013	4.537074883158651
20	60639256	60639755	0.16910621828285896
20	60697280	60697779	1.7977591985447283
20	60697780	60698099	1.645014016985317
20	60699422	60699921	2.4620912924094043
20	60701109	60701608	1.5830510155199875
20	60704590	60705089	2.1932254523481505
20	60705142	60705468	1.6161185360475254
20	60705469	60705968	1.6935500671930719
20	60706161	60706660	2.238229586694983
20	60708095	60708594	1.6075170170920459
20	60711538	60712037	2.8207460636835795
20	60712038	60712212	4.021429637935923
20	60712213	60712712	2.2625409826839067
20	60712976	60713475	2.0588616699103985
20	60713476	60713596	3.9647998735961867
20	60713880	60714379	2.314638504930927
20	60714380	60714503	3.692005230137877
20	60714586	60715085	2.338328084904623
20	60715623	60716122	1.9845389642138869
20	60716123	60716250	14.437341870796876
20	60718638	60719137	1.6325525117355066
20	60733477	60733976	2.0627406116538936
20	60733977	60734248	1.22436403677743
20	60734682	60735181	1.9158397778120269
20	60736241	60736740	1.8588543890983287
20	60737557	60738056	1.396949367547863
20	60738057	60738237	2.5488699717120338
20	60738263	60738762	0.8481397469417679
20	60738950	60739449	1.4030806941475429
20	60740227	60740726	1.9840416308746478
20	60747487	60747986	1.660487619669495
20	60747987	60748107	49.12763918101596
20	60749322	60749821	2.0844480432292287
20	60753987	60754486	1.6794214737477384
20	60754487	60754986	5.58294020213555
20	60768221	60768720	1.915273257490984
20	60768721	60768930	2.770216241622847
20	60770607	60771106	1.860361080155082
20	60771107	60771255	8.70705022629371
20	60772657	60773156	1.5270088598678635
20	60773157	60773273	5.812693875874883
20	60773439	60773938	1.9436191553884847
20	60773939	60774041	2.85891250888431
20	60774042	60774541	3.026825332169961
20	60775488	60775987	1.9639263604265687
20	60775988	60776487	2.1533091844341725
20	60790765	60791264	2.7976251944387722
20	60791265	60791764	2.3363903054424893
20	60791765	60792232	1.9669321033526341
20	60793296	60793795	2.745549885832126
20	60794526	60795025	1.6715455997925477
20	60830862	60831361	1.4015795773683657
20	60831362	60831527	3.5763014664966066
20	60834786	60835285	1.8939400272768168
20	60835286	60835431	4.625551656335597
20	60838421	60838920	2.4593637415287097
20	60846930	60847429	1.6277408504217146
20	60848114	60848613	2.21475711427926
20	60853962	60854461	1.8006311978813203
20	60854462	60854645	4.388552737344716
20	60855863	60856362	1.7935459818713044
20	60856595	60857094	1.765163322366517
20	60858851	60859350	2.039916481579995
20	60859351	60859475	15.461444040610582
20	60861388	60861887	2.5076902120309637
20	60861888	60862017	6.854915307835552
20	60864012	60864511	1.918798009683751
20	60866508	60867007	2.117180817578843
20	60868590	60869089	2.1057040869421093
20	60869090	60869589	12.605110479341516
20	60878373	60878872	2.1109903550318885
20	60878873	60879087	3.590196843767849
20	60879266	60879765	2.2520767818800866
20	60879766	60879883	1.7755282943301482
20	60881002	60881501	1.5397837315452285
20	60881540	60882039	2.420168401545722
20	60882176	60882579	2.904878734800104
20	60882580	60882980	1.2976766313241184
20	60882981	60883328	2.03262730977896
20	60883329	60883618	1.6701297566652364
20	60883619	60884019	1.9889915446706619
20	60884020	60884519	1.5111032296641962
20	60884652	60884967	1.6118060198538338
20	60884968	60885185	2.468094575633224
20	60885186	60885420	2.5291257639976905
20	60885421	60885674	2.768262001279971
20	60885675	60885921	1.3228034160787803
20	60885922	60886183	1.6837856672467433
20	60886184	60886409	1.221901934935735
20	60886410	60886630	1.8178823443354548
20	60886631	60886907	2.3226865333587585
20	60886908	60887167	1.6749119326936572
20	60887168	60887413	1.5203236458777662
20	60887414	60887637	1.624281191388673
20	60887638	60887889	1.0738197217072838
20	60887890	60888104	1.5917783807112411
20	60888105	60888344	1.9773455203944867
20	60888345	60888610	2.080313038110949
20	60888611	60889108	1.688659993710924
20	60889109	60889553	2.52532533755531
20	60889554	60889817	1.5620000077846086
20	60889818	60890043	1.206696740677767
20	60890044	60890513	2.3218840287389253
20	60890753	60891252	1.5528276446465445
20	60891476	60891883	2.0595759734786525
20	60891884	60892239	0.9438027600017499
20	60892240	60892636	1.7453622714506314
20	60892637	60893084	1.8362773125392264
20	60893259	60893758	2.053011894431867
20	60893803	60894302	2.1837647815155954
20	60894489	60894988	0.5858865973943991
20	60895364	60895759	1.1489733665180226
20	60895760	60896196	1.9862191887877905
20	60896824	60897274	1.685438924083787
20	60897275	60897609	2.1740627818418377
20	60897610	60898064	2.2775028849765815
20	60898261	60898760	2.5458748309088084
20	60898779	60899023	1.2281512657438856
20	60899024	60899378	2.0315402999190093
20	60899379	60899860	1.8646209740419506
20	60900121	60900620	2.2529131261404665
20	60900621	60900852	1.166361228101462
20	60901482	60901868	1.5432269552408853
20	60901869	60902155	1.8608135333729268
20	60902156	60902523	1.6368686904637901
20	60902524	60902823	2.212532258357578
20	60902824	60903181	1.7531618628396837
20	60903182	60903681	2.03555004047142
20	60903701	60904152	2.2367219025362486
20	60904153	60904559	1.9821390065188633
20	60904582	60905081	2.125485508078794
20	60905293	60905734	1.709453286649586
20	60905735	60906043	2.026730354375127
20	60906044	60906435	2.0898742296550434
20	60907177	60907539	2.373271018991774
20	60907540	60907959	1.9613655877806937
20	60907960	60908364	1.1282411902054423
20	60908365	60908578	1.8756098900610043
20	60908579	60908859	1.9815260414430886
20	60908860	60909168	1.9163892275773355
20	60909169	60909487	1.8549318004850122
20	60909488	60909876	2.08878137430581
20	60909877	60910227	2.023542878431929
20	60910228	60910575	1.857468139102617
20	60911145	60911644	1.8778635836065922
20	60911646	60912092	1.8291978234716841
20	60912395	60912821	1.4502753140364937
20	60912822	60913032	1.7513171919431438
20	60913033	60913246	1.8115974028866222
20	60913247	60913474	2.1511550310001732
20	60913475	60913914	1.9116741488568307
20	60920623	60921034	1.5086785327717667
20	60921035	60921416	1.767361574821734
20	60921417	60921694	1.0244035506764284
20	60921695	60921912	1.3163224715072293
20	60921913	60922334	1.3991512648915376
20	60926509	60926910	1.8579559164269908
20	60926911	60927216	1.9273179116418737
20	60927217	60927666	1.4912368676610839
20	60927815	60928314	1.9521749039609957
20	60928315	60928641	2.038530849583548
20	60937205	60937704	1.6045994659717981
20	60937705	60937858	1.3475487162852708
20	60962285	60962555	2.7374106896333683
20	60962556	60962814	2.033028329271645
20	60962815	60963167	1.8904861811007891
20	60963168	60963466	1.9040554276621235
20	60963467	60963630	1.886430783885603
20	60963631	60964130	1.6701537441884196
20	60965631	60966130	2.045475269842782
20	60966131	60966235	2.573026571912029
20	60966236	60966735	2.238685340913709
20	60967194	60967693	2.5018614614439385
20	60967764	60968263	2.1996585275775633
20	60968288	60968787	2.043125559124262
20	60968788	60968911	3.4255539478974937
20	60968962	60969461	2.128574430466025
20	60969742	60970241	1.646041650164914
20	60971120	60971519	1.9370364574647518
20	60971520	60971898	1.7018265177942444
20	60985542	60986041	2.1556983437408483
20	60986042	60986302	2.5339893682225134
20	60987429	60987847	1.7810933829761462
20	60987848	60988206	1.9308167322139063
20	60988207	60988706	2.3697690403182463
20	60988739	60989238	1.8942908526410442
20	60989239	60989738	2.8976356957646607
20	60989926	60990425	2.00493985525009
20	60990489	60990779	1.8709620507943454
20	60990780	60991110	2.65865878798918
20	60991111	60991542	2.5941651329319297
20	60991565	60992064	1.7988546501940497
20	60992104	60992603	2.3993003677989986
20	60993228	60993727	2.7297821006212843
20	60994392	60994891	2.302528080765779
20	61039302	61039801	2.265740477010575
20	61039802	61040221	2.0393658779570685
20	61040222	61040704	2.7635915127352106
20	61040705	61041204	1.7578859827997273
20	61041231	61041730	1.1464735238446597
20	61048208	61048707	1.7387771057005488
20	61048708	61048884	3.554740199180703
20	61049804	61050303	0.9398304312770248
20	61142744	61143243	1.429930681011589
20	61143244	61143743	2.738973487692576
20	61143744	61144243	1.950548002120625
20	61150421	61150920	2.5683007054083324
20	61151262	61151761	1.8191920243784816
20	61161868	61162367	2.0270407373759727
20	61167400	61167899	1.8540571915314834
20	61287460	61287959	1.1141127766076384
20	61287960	61288459	1.5956560902584287
20	61288460	61288852	1.3072869633124915
20	61289778	61290277	1.7096102276969678
20	61291513	61292012	1.6749864882641756
20	61292013	61292135	5.509665798191504
20	61292165	61292664	2.0619935201435378
20	61296025	61296524	1.884077671449839
20	61296525	61297024	1.1160986357156442
20	61297547	61298046	1.4428530941658293
20	61298047	61298223	0
20	61298846	61299312	1.5122121256740402
20	61299313	61299682	1.7836749903263327
20	61299683	61300087	1.8796395485487083
20	61300088	61300587	1.8035084460288677
20	61302851	61303350	2.0298194094050332
20	61303351	61303850	3.812922732129585
20	61340437	61340936	1.015778870280014
20	61340937	61341436	1.7026477502534214
20	61385786	61386285	1.2854037803366085
20	61389367	61389866	1.8381069067787594
20	61391119	61391618	1.7361991461544621
20	61391619	61392118	0.7017630183973094
20	61427574	61428073	2.231831573075941
20	61428243	61428742	1.955971742100911
20	61429688	61430112	1.7778137134854695
20	61430113	61430604	1.7873621500196883
20	61430605	61431104	1.7077794501275676
20	61431105	61431604	2.439441322858948
20	61435936	61436435	0.24973604350182682
20	61438638	61439137	2.1195452396018286
20	61439348	61439847	2.133935117623238
20	61440686	61441185	2.2300638418572296
20	61441600	61442099	1.9629183445431202
20	61442563	61443062	2.650552090234968
20	61443331	61443830	2.385828766432013
20	61443831	61444330	1.6173344458903913
20	61444331	61444830	3.2060130416896344
20	61444831	61445330	3.594635076553431
20	61448707	61449206	4.1174608223981215
20	61449619	61450118	1.334301420676605
20	61450323	61450822	2.7389028563574587
20	61451030	61451529	3.932329184827413
20	61452282	61452713	3.3351281493407154
20	61452714	61452995	3.38437381158853
20	61452996	61453312	3.391556539230664
20	61453313	61453729	2.4820242609342347
20	61453730	61454229	3.8530782444492853
20	61455546	61456045	2.160302376788975
20	61456087	61456586	2.3572183486002047
20	61456918	61457388	2.199366529808946
20	61457389	61457859	1.4091744745893908
20	61457868	61458367	2.977817951338629
20	61458383	61458882	3.023270573393036
20	61459024	61459523	2.026015537957623
20	61459865	61460221	2.690074917266486
20	61460222	61460567	1.5330766891458314
20	61460568	61460915	1.666640447668061
20	61460916	61461075	2.22383435854712
20	61461076	61461421	0.7303968904093312
20	61461461	61461816	1.865306215410528
20	61461817	61462190	4.032267549846245
20	61463255	61463754	2.850063002515893
20	61464121	61464620	1.809770398888498
20	61467022	61467421	1.962052621045535
20	61467422	61467757	1.4321456809219684
20	61467758	61468134	2.751220967461924
20	61468184	61468683	1.9449590261509708
20	61469785	61470284	1.9505935507527503
20	61471643	61472142	2.152454945388155
20	61472143	61472642	0
20	61472643	61473142	3.0058713183508456
20	61473143	61473642	2.1101699373720946
20	61476667	61477166	2.029133330476874
20	61477167	61477666	1.8044809595062694
20	61485117	61485616	1.8909084796068438
20	61485617	61485759	1.6352997652459842
20	61488496	61488995	1.9315641329210083
20	61488996	61489240	1.4754776517474515
20	61490465	61490964	2.155741949768434
20	61490965	61491128	0
20	61491226	61491725	2.1253054376438967
20	61491726	61491910	1.8971986074676208
20	61510339	61510838	0.4870004191294508
20	61510839	61511338	2.0557638191592496
20	61511339	61511838	2.3296113976743924
20	61511839	61512338	2.0060740709823732
20	61512339	61512838	2.201375785553002
20	61512839	61513338	2.0078108151486087
